timestamp,ch1
1707820494.667,852.0037951473946
1707820494.671,840.2914810528138
1707820494.675,875.1154989141821
1707820494.6790001,901.4011503936232
1707820494.683,811.1448062830933
1707820494.687,740.0215554263062
1707820494.691,781.3275791797137
1707820494.6950002,867.3817953326459
1707820494.6990001,937.7450868779525
1707820494.703,889.0182839653831
1707820494.707,854.6636527375762
1707820494.711,918.2543657129247
1707820494.7150002,1021.6758873076305
1707820494.719,1103.818548180884
1707820494.723,1066.0888035403257
1707820494.727,1015.1491779266809
1707820494.731,0.0
1707820494.7350001,5622.514262499126
1707820494.739,5544.104342949909
1707820494.743,5492.270647558052
1707820494.747,5475.618597938847
1707820494.751,5495.735167948624
1707820494.7549999,5553.827351787967
1707820494.759,5689.435385398315
1707820494.763,5825.602212620046
1707820494.767,5907.208431626372
1707820494.771,5952.895397293019
1707820494.775,5981.907961596008
1707820494.779,6029.584232519178
1707820494.783,6071.5831603506995
1707820494.787,6085.39653842408
1707820494.791,6043.844645481664
1707820494.795,5958.103353751106
1707820494.799,5841.874282583509
1707820494.803,5682.014606239153
1707820494.807,5515.404703069295
1707820494.8109999,5341.038744573444
1707820494.815,5129.255965859409
1707820494.819,4888.259457142289
1707820494.823,4618.742122500196
1707820494.827,4357.2267123731035
1707820494.8309999,4101.81332848231
1707820494.8349998,3884.867296799099
1707820494.839,3774.919065823444
1707820494.843,3769.331129709617
1707820494.847,3881.8051078087224
1707820494.8509998,4101.701569760033
1707820494.855,4427.813521362963
1707820494.859,4844.137113587512
1707820494.863,5288.132165447732
1707820494.8669999,5715.788092111122
1707820494.8709998,6094.918381562041
1707820494.875,6410.904992926717
1707820494.879,6664.686699472273
1707820494.883,6812.0070471772015
1707820494.8869998,6875.1060217745335
1707820494.8909998,6880.850420099548
1707820494.895,6809.928334942858
1707820494.899,6700.918877234326
1707820494.9029999,6532.744351952595
1707820494.907,6376.885637865739
1707820494.911,6237.388400720168
1707820494.915,6079.540381376789
1707820494.9190001,5922.295859133704
1707820494.923,5732.484845219236
1707820494.927,5501.9489529072
1707820494.931,5241.506426513962
1707820494.9350002,4975.900647151548
1707820494.9390001,4748.270481618701
1707820494.943,4601.91125892535
1707820494.947,4556.648976403353
1707820494.951,4584.879229650406
1707820494.9550002,4710.987771867249
1707820494.959,4957.616920187106
1707820494.963,5279.012653709967
1707820494.967,5651.996213435676
1707820494.971,6076.67935808651
1707820494.9750001,6471.031185511492
1707820494.979,6801.278209838654
1707820494.983,7072.181352636976
1707820494.987,7236.6901918280355
1707820494.991,7276.051613813832
1707820494.995,7191.830240706235
1707820494.999,6982.103822482089
1707820495.003,6639.228062537678
1707820495.007,6184.325359383269
1707820495.011,5639.501588285159
1707820495.015,5062.178380749033
1707820495.019,4527.502301633633
1707820495.023,4139.028983000396
1707820495.027,3979.7504520118778
1707820495.031,4059.389717506137
1707820495.035,4378.8855527502965
1707820495.039,4916.668524344984
1707820495.043,5574.212142731207
1707820495.047,6315.261878402457
1707820495.0509999,7115.78960606928
1707820495.055,7935.115150823016
1707820495.059,8693.040453558022
1707820495.063,9226.934221617488
1707820495.067,9453.379744694203
1707820495.0709999,9380.04367113634
1707820495.0749998,9052.255338699262
1707820495.079,8514.651181060217
1707820495.083,7755.764753313631
1707820495.087,6841.578405091573
1707820495.0909998,5774.394366072937
1707820495.095,4622.608974290964
1707820495.099,3560.2305603302198
1707820495.103,2738.4016201974896
1707820495.1069999,2268.9702831471304
1707820495.1109998,2227.7760181159997
1707820495.115,2564.5721035685665
1707820495.119,3129.780665609916
1707820495.123,3765.956016296866
1707820495.1269999,4322.134473578271
1707820495.1309998,4769.839915018072
1707820495.135,5124.517396034885
1707820495.139,5440.705173099658
1707820495.143,5736.709324921289
1707820495.147,5999.7893571602535
1707820495.151,6214.27669695338
1707820495.155,6363.675756892652
1707820495.1590002,6379.053757077904
1707820495.163,6213.8073103198185
1707820495.167,5893.171536108439
1707820495.171,5427.942327015678
1707820495.1750002,4858.978671905837
1707820495.1790001,4253.134638444739
1707820495.183,3626.011744262188
1707820495.187,3011.0481990633252
1707820495.191,2446.0631544665284
1707820495.1950002,1980.2975035068398
1707820495.1990001,1654.4537728373734
1707820495.203,1401.9908192146802
1707820495.207,1254.871637209849
1707820495.211,1203.7755493850173
1707820495.2150002,1220.1593780707572
1707820495.219,1295.0153702515806
1707820495.223,1450.896436082892
1707820495.227,1721.3301922476521
1707820495.231,2108.149481791196
1707820495.235,2558.626539543455
1707820495.239,3039.0549348658246
1707820495.243,3451.0422886660444
1707820495.247,3792.040502076209
1707820495.251,4103.109729660718
1707820495.255,4425.4442364507
1707820495.259,4753.187865398868
1707820495.263,5028.270784410332
1707820495.267,5171.1207832242
1707820495.271,5087.6146659391725
1707820495.275,4820.4219127204315
1707820495.279,4469.320710816469
1707820495.283,4084.870706185187
1707820495.287,3741.324393907117
1707820495.291,3424.1754918307656
1707820495.295,3142.521159949441
1707820495.299,2919.3613433076553
1707820495.303,2733.8865678175175
